Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/list/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=50 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "PUT /message/edit/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /message/remove/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:17] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1 HTTP/1.1" 200 -
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request:  u_id is invalid <Response 132 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id refers to a user who is the only global owner and they are being demoted to a user <Response 203 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token(auth_id) is not a global owner <Response 148 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id refers to a user who is the only global owner and they are being demoted to a user <Response 203 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token(auth_id) is not a global owner <Response 148 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id is invalid <Response 131 bytes [400 BAD REQUEST]>
response 400 Bad Request: permission_id is invalid <Response 140 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: email does not belong to a user <Response 147 bytes [400 BAD REQUEST]>
response 400 Bad Request: password is not correct <Response 139 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect email format <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect email format <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: incorrect email format <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: password is less than 6 characters <Response 150 bytes [400 BAD REQUEST]>
response 400 Bad Request: password is less than 6 characters <Response 150 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is less than 1 character or more than 50 <Response 167 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is less than 1 character or more than 50 <Response 167 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is less than 1 character or more than 50 <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is less than 1 character or more than 50 <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id refers to a user who is not a member of the channel <Response 172 bytes [400 BAD REQUEST]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id refers to a user who is already an owner of the channel <Response 176 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id does not refer to a valid user <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel_id is invalid <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: u_id is not part of the channel <Response 143 bytes [403 FORBIDDEN]>
response 400 Bad Request:  channel_id is invalid <Response 138 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id refers to a user who is already a member of the channel <Response 176 bytes [400 BAD REQUEST]>
response 403 Forbidden: channel_id is valid but the authorised user is not a member of the channel <Response 186 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id is invalid <Response 137 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id is invalid <Response 131 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel is not public <Response 133 bytes [403 FORBIDDEN]>
response 400 Bad Request: user is already part of the channel <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel_id is invalid <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user is not a member of the channel <Response 186 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id is invalid <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: start is greater than the total number of messages in the channel <Response 181 bytes [400 BAD REQUEST]>
response 403 Forbidden: the authorised user is not a member of the channel <Response 162 bytes [403 FORBIDDEN]>
response 400 Bad Request: channel_id does not refer to a valid channel <Response 160 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel_id is valid and the authorised user does not have owner permissions in the channel <Response 202 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id refers to a user who is the only owner <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id refers to a user who is not an owner of the channel <Response 172 bytes [400 BAD REQUEST]>
response 400 Bad Request: u_id does not refer to a valid user <Response 151 bytes [400 BAD REQUEST]>
response 400 Bad Request: channel_id is invalid <Response 137 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: channel is not public <Response 133 bytes [403 FORBIDDEN]>
response 400 Bad Request: name is not between 1 and 20 characters <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: name is not between 1 and 20 characters <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: name is not between 1 and 20 characters <Response 155 bytes [400 BAD REQUEST]>
response 400 Bad Request: name is not between 1 and 20 characters <Response 155 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: an u_id in u_ids does not refer to a valid user <Response 163 bytes [400 BAD REQUEST]>
response 400 Bad Request: an u_id in u_ids does not refer to a valid user <Response 163 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm_id does not refer to valid DM <Response 148 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm_id does not refer to valid DM <Response 148 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: start is greater than the total number of messages in the channel127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=21389429 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjIsInRva2VuX2NvdW50IjoyfQ.KkzC8p4cl6ZUZWwf07enm_n2irfYjwqulFc3IYVIric&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjEsInRva2VuX2NvdW50IjoxfQ.pNpOMMwRiA1qGL9S4BjJMiayN2zmX9jpRY4jF0_C1H4&dm_id=-1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJhdXRoX3VzZXJfaWQiOjAsInRva2VuX2NvdW50IjowfQ.ENfNLfWkOx8Egc5UAv0IU0qod2zp65naglAsauv8r9w&dm_id=-1&start=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 12:56:18] "POST /auth/register/v2 HTTP/1.1" 200 -
