Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: dm_id does not refer to valid DM <Response 148 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: start is greater than the total number of messages in the channel <Response 181 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: start is a negative integer <Response 143 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: dm_id is valid and the authorised user is not a member of the DM <Response 176 bytes [403 FORBIDDEN]>
response 400 Bad Request: dm_id does not refer to valid DM <Response 148 bytes [400 BAD REQUEST]>
response 403 Forbidden: dm_id is valid and the authorised user is not creator of the DM <Response 175 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: None <Response 116 bytes [400 BAD REQUEST]>
response 400 Bad Request: None <Response 116 bytes [400 BAD REQUEST]>
response 403 Forbidden: None <Response 112 bytes [403 FORBIDDEN]>
response 400 Bad Request: None <Response 116 bytes [400 BAD REQUEST]>
response 400 Bad Request: None <Response 116 bytes [400 BAD REQUEST]>
response 403 Forbidden: None <Response 112 bytes [403 FORBIDDEN]>
response 400 Bad Request: message_id does not refer to a valid message within a channel/DM <Response 180 bytes [400 BAD REQUEST]>
response 400 Bad Request: user is not a member of channel <Response 147 bytes [400 BAD REQUEST]>
response 403 Forbidden: user does not have proper permissions <Response 149 bytes [403 FORBIDDEN]>
response 400 Bad Request: message_id does not refer to a valid message within a channel/DM <Response 180 bytes [400 BAD REQUEST]>
response 403 Forbidden: user does not have proper permissions <Response 149 bytes [403 FORBIDDEN]>
response 400 Bad Request: message has invalid length <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: message has invalid length <Response 142 bytes [400 BAD REQUEST]>
response 403 Forbidden: channel_id is valid but the authorised user is not a member of the channel <Response 186 bytes [403 FORBIDDEN]>
response 400 Bad Request: invalid channel_id <Response 134 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: message has invalid length <Response 142 bytes [400 BAD REQUEST]>
response 400 Bad Request: message has invalid length <Response 142 bytes [400 BAD REQUEST]>
response 403 Forbidden: channel_id is valid but the authorised user is not a member of the dm <Response 181 bytes [403 FORBIDDEN]>
response 400 Bad Request: invalid dm_id <Response 129 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: incorrect email format <Response 138 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: Handle str shorter than 3 characters <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: Handle str longer than 20 characters <Response 152 bytes [400 BAD REQUEST]>
response 400 Bad Request: Duplicate handle string <Response 139 bytes [400 BAD REQUEST]>
response 400 Bad Request: Handle str not alphanumeric <Response 143 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: name_last is less than 1 character or more than 50 <Response 166 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is less than 1 character or more than 50 <Response 167 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_first is less than 1 character or more than 50 <Response 167 bytes [400 BAD REQUEST]>
response 400 Bad Request: name_last is less than 1 character or more than 50 <Response 166 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: u_id is invalid <Response 131 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 400 Bad Request: email is already being used by another user <Response 159 bytes [400 BAD REQUEST]>
response 403 Forbidden: Token is invalid <Response 128 bytes [403 FORBIDDEN]>
